ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA,Latitude,Longitude,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,PropertyName,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearBuilt
95.0,Distribution Center,117476.0,47.57199,-122.32811,GREATER DUWAMISH,1.0,2,Distribution Center,179161,0,179161,SCL SSC Building A,Office,37321.0,Other,25543.0,1924
95.0,Office,182540.0,47.60671,-122.33456,DOWNTOWN,1.0,14,Large Office,162993,23775,186768,Abraham Lincoln Building (Wallysons Inc),Parking,33671.0,Data Center,240.0,1972
83.0,Non-Refrigerated Warehouse,99084.0,47.57096,-122.3355,GREATER DUWAMISH,1.0,1,Warehouse,99084,0,99084,99/55 South Spokane St. Whse,None,0.0,None,0.0,1926
83.0,K-12 School,117116.0,47.6763,-122.38051,BALLARD,1.0,3,K-12 School,117116,0,117116,Salmon Bay K-8,None,0.0,None,0.0,1931
81.0,Non-Refrigerated Warehouse,95330.0,47.60703,-122.34038,DOWNTOWN,1.0,5,Warehouse,154330,0,154330,08495-Pier 57,None,0.0,None,0.0,1912
89.0,Non-Refrigerated Warehouse,31300.0,47.51968,-122.3212,GREATER DUWAMISH,1.0,1,Warehouse,31300,0,31300,Halfon Candy Company,None,0.0,None,0.0,1978
55.0,Other - Services,16243.0,47.72134,-122.34102,NORTHWEST,1.0,2,Other,26994,0,26994,HLF FFD VMG (A),Office,10751.0,None,0.0,1958
62.0,Office,27118.0,47.72004,-122.34418,NORTHWEST,1.0,2,Small and Mid-Sized Office,39815,0,39815,"Cochran, Inc",Non-Refrigerated Warehouse,12697.0,None,0.0,1951
83.0,Non-Refrigerated Warehouse,77800.0,47.58454,-122.3269,GREATER DUWAMISH,1.0,1,Warehouse,73296,0,73296,SEWA,Parking,0.0,None,0.0,1960
100.0,Non-Refrigerated Warehouse,21936.0,47.72051,-122.30103,NORTH,1.0,1,Warehouse,21936,0,21936,Daily Racing Form,None,0.0,None,0.0,1977
58.0,Other,217088.0,47.61137,-122.34947,DOWNTOWN,4.0,3,Other,215476,0,215476,P66 Bell Harbor International Conference Center & Cruise Terminal.,None,0.0,None,0.0,1995
66.0,Other - Entertainment/Public Assembly,25753.0,47.62322,-122.29006,CENTRAL,1.0,1,Other,25753,0,25753,MLK Community Center,None,0.0,None,0.0,1959
72.0,Financial Office,28636.0,47.70956,-122.3345,NORTHWEST,1.0,3,Other,55442,0,55442,Verity Credit Union,Parking,15385.0,Medical Office,8644.0,1996
48.0,Office,20500.0,47.64866,-122.34509,LAKE UNION,1.0,2,Small and Mid-Sized Office,20500,0,20500,The Production Network,None,0.0,None,0.0,1900
98.0,Office,78672.0,47.62476,-122.34843,MAGNOLIA / QUEEN ANNE,1.0,6,Small and Mid-Sized Office,50245,28427,78672,400 Mercer Street,None,0.0,None,0.0,1987
26.0,Office,23500.0,47.66497,-122.38047,BALLARD,1.0,2,Small and Mid-Sized Office,23500,0,23500,5105 Leary Ave,None,0.0,None,0.0,1968
37.0,Other - Education,45780.0,47.60865694,-122.3205368,EAST,1.0,5,Other,34380,11400,45780,Pacific Northwest Research,Parking,4500.0,None,0.0,1988
66.0,Worship Facility,23241.0,47.61876,-122.3534,MAGNOLIA / QUEEN ANNE,1.0,3,Worship Facility,23241,0,23241,First Church Seattle,None,0.0,None,0.0,2009
32.0,Non-Refrigerated Warehouse,16826.0,47.65742,-122.36736,BALLARD,1.0,2,Mixed Use Property,38784,0,38784,Marine Business Center,Office,16826.0,None,0.0,2007
91.0,Office,29392.0,47.64428,-122.32627,LAKE UNION,1.0,3,Small and Mid-Sized Office,25558,3834,29392,Eastlake Professional Center,Parking,3834.0,None,0.0,1961
43.0,Retail Store,26115.0,47.72337,-122.34373,NORTHWEST,1.0,1,Retail Store,26115,0,26115,PETSMART 0375 (ID21236),None,0.0,None,0.0,1998
87.0,Hotel,57800.0,47.61471,-122.34525,DOWNTOWN,1.0,5,Hotel,57800,0,57800,BELLTOWN INN (ID#19878),None,0.0,None,0.0,1990
9.0,Other,27022.0,47.65729,-122.31937,NORTHEAST,1.0,2,Other,28586,0,28586,W00342,None,0.0,None,0.0,1962
98.0,Retail Store,10155.0,47.65115,-122.35024,LAKE UNION,1.0,2,Retail Store,20516,0,20516,Dubliner Building,Hotel,8000.0,None,0.0,1911
88.0,Office,78564.0,47.59895,-122.33379,DOWNTOWN,1.0,5,Small and Mid-Sized Office,78920,0,78920,111 S. Jackson,None,0.0,None,0.0,1904
38.0,K-12 School,40809.0,47.64132,-122.31644,EAST,1.0,5,K-12 School,43594,0,43594,Peyton,None,0.0,None,0.0,1968
13.0,Other - Entertainment/Public Assembly,119815.0,47.6074,-122.33777,DOWNTOWN,1.0,6,Mixed Use Property,154660,0,154660,Seattle Art Museum,Other - Recreation,63101.0,Social/Meeting Hall,26380.0,1991
85.0,Non-Refrigerated Warehouse,39600.0,47.57294,-122.32811,GREATER DUWAMISH,1.0,1,Warehouse,39600,0,39600,Dutch Boy Building,None,0.0,None,0.0,1952
73.0,Non-Refrigerated Warehouse,27271.0,47.59416,-122.3267,GREATER DUWAMISH,1.0,1,Warehouse,37400,0,37400,1001-1005 6th Ave. S,Supermarket/Grocery Store,5706.0,Distribution Center,4473.0,1922
72.0,Retail Store,65425.0,47.52254,-122.36627,DELRIDGE,1.0,1,Retail Store,64984,0,64984,Westwood Village - Building A,None,0.0,None,0.0,1966
72.0,K-12 School,21600.0,47.61718,-122.33654,DOWNTOWN,1.0,2,K-12 School,21600,0,21600,Ninth & Lenora Building,None,0.0,None,0.0,1957
5.0,Refrigerated Warehouse,23419.0,47.58118,-122.32211,GREATER DUWAMISH,1.0,1,Refrigerated Warehouse,25375,0,25375,Airport Way,Office,2266.0,None,0.0,1955
78.0,Other,30139.0,47.72083,-122.29979,NORTH,1.0,1,Other,30160,0,30160,LAKE CITY,None,0.0,None,0.0,1969
57.0,Other - Entertainment/Public Assembly,13144.0,47.57459,-122.3339,GREATER DUWAMISH,1.0,1,Other,20975,0,20975,SODO,Other,6600.0,Fast Food Restaurant,1070.0,1937
8.0,Other - Restaurant/Bar,6455.0,47.61014,-122.34251,DOWNTOWN,1.0,1,Mixed Use Property,34617,0,34617,Soames Dunn Building,Office,5813.0,Manufacturing/Industrial Plant,5581.0,1918
95.0,Office,582725.0,47.61578,-122.33726,DOWNTOWN,1.0,25,Large Office,529375,228668,758043,West 8th,Parking,191082.0,None,0.0,2009
50.0,Refrigerated Warehouse,13349.0,47.56477,-122.32628,GREATER DUWAMISH,1.0,1,Refrigerated Warehouse,25577,0,25577,OVERSEA CASING CO.,Non-Refrigerated Warehouse,8228.0,Office,4000.0,1961
1.0,Refrigerated Warehouse,100000.0,47.56637,-122.33273,GREATER DUWAMISH,1.0,1,Refrigerated Warehouse,104099,0,104099,Charlies Produce,Office,4099.0,Parking,0.0,1953
42.0,Retail Store,98863.0,47.62,-122.33027,LAKE UNION,1.0,4,Retail Store,104014,159994,264008,011-Seattle,None,0.0,None,0.0,1996
83.0,K-12 School,48799.0,47.6763,-122.3285,NORTHWEST,1.0,1,K-12 School,42239,0,42239,Green Lake Elementary,None,0.0,None,0.0,1970
100.0,K-12 School,55480.0,47.69823,-122.32126,NORTH,1.0,2,K-12 School,52792,0,52792,Olympic View Elementary,None,0.0,None,0.0,1989
83.0,Non-Refrigerated Warehouse,98475.0,47.56885,-122.37121,SOUTHWEST,1.0,4,Warehouse,98475,0,98475,08176-West Seattle,None,0.0,None,0.0,1997
22.0,Supermarket/Grocery Store,45522.0,47.6899,-122.37619,BALLARD,1.0,1,Supermarket and Grocery Store,45522,0,45522,Safeway 1143 - 15th Ave,Parking,0.0,None,0.0,1994
39.0,Parking,156312.0,47.64942,-122.35024,LAKE UNION,1.0,3,Other,123940,156312,280252,The Park View Building,Office,116440.0,Retail Store,7500.0,2001
90.0,Office,226454.0,47.61391,-122.33725,DOWNTOWN,1.0,20,Large Office,233517,32334,265851,Plaza 600,Parking,29214.0,None,0.0,1969
81.0,Office,35500.0,47.5859,-122.29957,SOUTHEAST,1.0,2,Small and Mid-Sized Office,39170,0,39170,American Red Cross,None,0.0,None,0.0,1970
97.0,Retail Store,302812.0,47.70759,-122.3255,NORTH,1.0,2,Retail Store,302812,0,302812,(71371A) NORTHGATE Macy's,None,0.0,None,0.0,1950
45.0,Parking,84710.0,47.55768,-122.33137,GREATER DUWAMISH,1.0,3,Other,42355,84710,127065,McKinstry SEA - 210 S Hudson Innovation Center,Office,42355.0,None,0.0,2009
73.0,College/University,52611.0,47.65147,-122.36122,MAGNOLIA / QUEEN ANNE,1.0,2,University,52611,0,52611,Otto Miller Hall,None,0.0,None,0.0,1980
80.0,Office,26899.0,47.59693,-122.31124,CENTRAL,1.0,2,Small and Mid-Sized Office,28296,0,28296,CJ and J Pacific,None,0.0,None,0.0,1963
22.0,Other,27933.0,47.57217,-122.32421,GREATER DUWAMISH,1.0,1,Other,27933,0,27933,640 S Spokane,None,0.0,None,0.0,1960
82.0,K-12 School,39929.0,47.55257,-122.38019,SOUTHWEST,1.0,2,K-12 School,39929,0,39929,Fairmount Park Elementary,None,0.0,None,0.0,1964
57.0,Office,44913.0,47.60765,-122.34097,DOWNTOWN,1.0,6,Small and Mid-Sized Office,51218,0,51218,Market Square,Restaurant,7044.0,None,0.0,1909
69.0,Office,236827.0,47.6037,-122.33447,DOWNTOWN,1.0,17,Large Office,293925,84600,378525,Norton Building,Parking,83311.0,Restaurant,14679.0,1958
69.0,Office,160418.0,47.60377,-122.32971,DOWNTOWN,1.0,8,Large Office,168870,30660,199530,City Hall,Parking,18590.0,Other,17480.0,2003
15.0,Other,250000.0,47.61598,-122.33448,DOWNTOWN,1.0,11,Other,230638,68432,299070,Jack R. McDonald Building,None,0.0,None,0.0,2004
96.0,Office,25184.0,47.66006,-122.38631,MAGNOLIA / QUEEN ANNE,1.0,4,Small and Mid-Sized Office,24472,5680,30152,Commodore Way,Parking,4968.0,None,0.0,2007
79.0,K-12 School,23190.0,47.67485,-122.29284,NORTHEAST,1.0,1,K-12 School,23190,0,23190,ASB School,None,0.0,None,0.0,1986
93.0,K-12 School,59955.0,47.55478,-122.27596,SOUTHEAST,1.0,3,K-12 School,59955,0,59955,Orca K-8 School,None,0.0,None,0.0,1989
24.0,Hotel,61180.0,47.61798,-122.33974,DOWNTOWN,1.0,7,Hotel,48220,12960,61180,La Quinta Inn & Suites,None,0.0,None,0.0,1960
2.0,Office,24227.0,47.59644,-122.32415,DOWNTOWN,1.0,3,Small and Mid-Sized Office,35202,0,35202,International Building,Bank Branch,9127.0,None,0.0,1979
1.0,Worship Facility,26560.0,47.6101,-122.30838,CENTRAL,1.0,2,Worship Facility,26560,0,26560,Immaculate Conception Church,None,0.0,None,0.0,1901
97.0,Non-Refrigerated Warehouse,119200.0,47.54066,-122.33023,GREATER DUWAMISH,1.0,1,Warehouse,128800,0,128800,Dawn Food Products,Other,9600.0,None,0.0,1977
54.0,Office,20176.0,47.65118,-122.37875,MAGNOLIA / QUEEN ANNE,1.0,2,Mixed Use Property,57644,0,57644,(ID22881) INTERBAY BUILDING,Other - Services,19440.0,Non-Refrigerated Warehouse,15490.0,1960
12.0,Office,28492.0,47.67528,-122.40836,BALLARD,1.0,2,Small and Mid-Sized Office,28492,0,28492,(ID19621) BALLARD ELKS,None,0.0,None,0.0,1978
96.0,Office,24000.0,47.57529,-122.33475,GREATER DUWAMISH,1.0,1,Small and Mid-Sized Office,26310,0,26310,KR Trigger Building,Non-Refrigerated Warehouse,8874.0,Social/Meeting Hall,1000.0,1923
53.0,Worship Facility,24295.0,47.67984,-122.27739,NORTHEAST,1.0,1,Worship Facility,24295,0,24295,Sand Point Community Church,None,0.0,None,0.0,1946
91.0,Worship Facility,26440.0,47.62322037,-122.320017,EAST,1.0,1,Worship Facility,26440,0,26440,All Pilgrims Christian Church,None,0.0,None,0.0,1906
74.0,Office,383942.0,47.61217,-122.33694,DOWNTOWN,1.0,25,Large Office,369996,0,369996,Westlake Tower,Parking,127192.0,None,0.0,1989
31.0,Non-Refrigerated Warehouse,34206.0,47.53628,-122.3329,GREATER DUWAMISH,1.0,1,Warehouse,55450,0,55450,OPS,Office,21244.0,None,0.0,1969
37.0,Restaurant,19232.0,47.58654,-122.37644,SOUTHWEST,1.0,2,Restaurant,20398,0,20398,Salty's Waterfront Seafood Grill,Office,1166.0,None,0.0,1902
36.0,Hotel,336640.0,47.60713,-122.33323,DOWNTOWN,1.0,25,Hotel,272015,61161,333176,5679-W Seattle,None,0.0,None,0.0,1998
95.0,Distribution Center,99551.0,47.58685,-122.32501,GREATER DUWAMISH,1.0,1,Distribution Center,110613,0,110613,MACMILLAN-PIPER EYRES WAREHOUSE,Office,11061.0,None,0.0,1960
44.0,Non-Refrigerated Warehouse,21780.0,47.56056,-122.32593,GREATER DUWAMISH,1.0,1,Warehouse,28126,0,28126,(ID21786) 615 S ALASKA,Office,6346.0,None,0.0,1975
80.0,Non-Refrigerated Warehouse,36444.0,47.66388,-122.36831,BALLARD,1.0,1,Warehouse,36444,0,36444,Superior Self Storage,None,0.0,None,0.0,1960
39.0,Office,173786.0,47.61619,-122.34599,DOWNTOWN,1.0,12,Large Office,212210,21790,234000,Fourth and Battery,Laboratory,29865.0,Parking,25373.0,1978
75.0,Office,51881.0,47.61077,-122.3361,DOWNTOWN,1.0,6,Small and Mid-Sized Office,97720,0,97720,1505 5th Ave,Data Center,11999.0,Retail Store,9713.0,1926
100.0,Worship Facility,22898.0,47.72558,-122.3578,NORTHWEST,1.0,1,Worship Facility,22047,0,22047,Shoreline,Parking,0.0,None,0.0,1962
94.0,Office,20880.0,47.6011,-122.33197,DOWNTOWN,1.0,1,Small and Mid-Sized Office,20880,0,20880,W0164 Washington Building,None,0.0,None,0.0,1900
1.0,Office,105100.0,47.65692,-122.37059,MAGNOLIA / QUEEN ANNE,1.0,1,Large Office,105100,0,105100,"Ocean Beauty Seafoods, LLC",None,0.0,None,0.0,1978
8.0,Senior Care Community,726000.0,47.61935,-122.33389,LAKE UNION,1.0,14,Senior Care Community,724148,0,724148,Mirabella Seattle,None,0.0,None,0.0,2006
55.0,Non-Refrigerated Warehouse,29001.0,47.66587,-122.38476,BALLARD,1.0,2,Warehouse,57300,0,57300,SBC396,Office,28299.0,None,0.0,1959
61.0,Other,52000.0,47.62395,-122.35077,MAGNOLIA / QUEEN ANNE,1.0,2,Other,52000,0,52000,Exhibition Hall,None,0.0,None,0.0,1962
83.0,Office,84481.0,47.5981,-122.33369,DOWNTOWN,1.0,6,Small and Mid-Sized Office,81300,13700,95000,1st && King Street,Parking,8474.0,None,0.0,1910
92.0,K-12 School,21405.0,47.51698,-122.35946,DELRIDGE,1.0,2,K-12 School,42975,0,42975,Holy Family School,None,0.0,None,0.0,1924
12.0,Non-Refrigerated Warehouse,38255.0,47.65674,-122.37223,MAGNOLIA / QUEEN ANNE,1.0,1,Warehouse,38255,0,38255,"Ocean Beauty Alaska Bldg, LLC",None,0.0,None,0.0,1957
95.0,Office,21436.0,47.6557,-122.34682,LAKE UNION,1.0,2,Small and Mid-Sized Office,21436,0,21436,4000 aurora building,None,0.0,None,0.0,1958
38.0,Office,39541.0,47.70079,-122.32714,NORTH,1.0,3,Small and Mid-Sized Office,39927,0,39927,Northgate Exec Center A,Parking,0.0,None,0.0,1974
88.0,Non-Refrigerated Warehouse,149293.0,47.57311,-122.3601,SOUTHWEST,1.0,1,Warehouse,152365,0,152365,3480 W Marginal Way SW,Office,7858.0,None,0.0,1965
58.0,College/University,472384.0,47.61748356,-122.321853,EAST,1.0,3,University,428347,0,428347,SCCC MAIN BROADWAY/EDISON,None,0.0,None,0.0,1925
99.0,Office,427181.0,47.62384,-122.33941,LAKE UNION,1.0,6,Large Office,427181,0,427181,Amazon Phase VI,Parking,169195.0,None,0.0,2014
82.0,Museum,58000.0,47.59809,-122.32283,DOWNTOWN,1.0,4,Other,59000,13820,72820,Wing Luke Museum,None,0.0,None,0.0,1910
53.0,Retail Store,59396.0,47.66246,-122.29898,NORTHEAST,1.0,1,Retail Store,63153,0,63153,WEST BLDG,Non-Refrigerated Warehouse,2757.0,Other,1000.0,1997
27.0,Supermarket/Grocery Store,28470.0,47.59881,-122.30189,CENTRAL,1.0,1,Supermarket and Grocery Store,30630,0,30630,Promenade South 1,Other,2442.0,None,0.0,1980
82.0,College/University,64820.0,47.61495,-122.32177,EAST,1.0,3,University,63330,0,63330,SCCC FINE ARTS BUILDING,None,0.0,None,0.0,1915
96.0,Non-Refrigerated Warehouse,80360.0,47.70799,-122.30185,NORTH,1.0,4,Warehouse,80360,0,80360,08458-Lake City,None,0.0,None,0.0,1987
83.0,K-12 School,45370.0,47.68503,-122.28267,NORTHEAST,1.0,1,K-12 School,43578,0,43578,Decatur Building,None,0.0,None,0.0,1961
10.0,Non-Refrigerated Warehouse,49500.0,47.57298,-122.33644,GREATER DUWAMISH,1.0,1,Warehouse,51050,0,51050,24943-60S-E,None,0.0,None,0.0,1941
61.0,Hotel,52668.0,47.61822,-122.34132,DOWNTOWN,1.0,4,Hotel,44416,0,44416,The Loyal Inn,None,0.0,None,0.0,1967
99.0,Office,96582.0,47.60193,-122.32812,DOWNTOWN,1.0,7,Large Office,106099,8296,114395,Yesler Building,None,0.0,None,0.0,1909
21.0,Supermarket/Grocery Store,34982.0,47.66205,-122.29545,NORTHEAST,1.0,1,Supermarket and Grocery Store,33005,0,33005,Safeway 0488 - 45th St,Parking,0.0,None,0.0,1975
43.0,Office,52908.0,47.6189,-122.35713,MAGNOLIA / QUEEN ANNE,1.0,5,Small and Mid-Sized Office,52908,33055,85963,Salvation Army NW Div. HQ,Parking,33055.0,None,0.0,1985
19.0,Office,125779.0,47.63349,-122.32634,LAKE UNION,1.0,3,Large Office,120200,38400,158600,1551 Eastlake,Parking,32821.0,Laboratory,20000.0,1962
39.0,Retail Store,73563.0,47.60925,-122.33734,DOWNTOWN,1.0,3,Retail Store,77555,0,77555,Kress Building,None,0.0,None,0.0,1924
47.0,Residence Hall/Dormitory,29796.0,47.61283,-122.34392,DOWNTOWN,1.0,4,Residence Hall,29796,0,29796,(ID21262) El Rey Apts,None,0.0,None,0.0,1909
91.0,Other,39212.0,47.54277,-122.31626,GREATER DUWAMISH,1.0,2,Other,39212,0,39212,Georgetown Steamplant,None,0.0,None,0.0,1906
46.0,Office,12294.0,47.56722,-122.31154,GREATER DUWAMISH,1.0,1,Office,12294,0,12294,Horticulture building,None,0.0,None,0.0,1990
69.0,Office,66648.0,47.62224,-122.3585,MAGNOLIA / QUEEN ANNE,1.0,5,Small and Mid-Sized Office,66762,20416,87178,North Tower,Parking,15167.0,None,0.0,1972
96.0,Office,40768.0,47.67819,-122.3231,NORTHWEST,1.0,4,Small and Mid-Sized Office,56896,0,56896,(ID#26681) RAVENNA OFFICE BLDG,Parking,16128.0,None,0.0,1965
99.0,Office,32001.0,47.59979,-122.33318,DOWNTOWN,1.0,4,Small and Mid-Sized Office,39030,0,39030,Union Trust Building,Retail Store,6685.0,None,0.0,1902
92.0,Office,25481.0,47.63985,-122.36712,MAGNOLIA / QUEEN ANNE,1.0,2,Small and Mid-Sized Office,25481,0,25481,Queen Anne Evangelical Lutheran Church,None,0.0,None,0.0,1960
57.0,Non-Refrigerated Warehouse,21600.0,47.58065,-122.33356,GREATER DUWAMISH,1.0,1,Warehouse,21600,0,21600,Tile for Less,None,0.0,None,0.0,1927
75.0,Retail Store,14585.0,47.66188,-122.31279,NORTHEAST,1.0,4,Retail Store,33910,0,33910,4518 University,Office,14462.0,None,0.0,1953
99.0,Office,341897.0,47.62146,-122.33976,LAKE UNION,1.0,12,Large Office,317442,163260,480702,"MAPS 325 Ninth Avenue North, LLC",Parking,136594.0,None,0.0,2014
55.0,Office,46000.0,47.60197,-122.33437,DOWNTOWN,1.0,6,Small and Mid-Sized Office,56700,0,56700,Mutual Life Building,Retail Store,10500.0,None,0.0,1900
97.0,Office,743562.0,47.61555,-122.33582,DOWNTOWN,1.0,36,Large Office,669915,154972,824887,1918 Eighth Avenue,Parking,161119.0,None,0.0,2009
73.0,Urgent Care/Clinic/Other Outpatient,46710.0,47.61048,-122.32837,EAST,1.0,9,Other,46710,0,46710,VM Seattle Hospital & Medical Center - Health Resources Building,None,0.0,None,0.0,1988
93.0,Retail Store,361107.0,47.61229,-122.33629,DOWNTOWN,1.0,10,Retail Store,693450,0,693450,Nordstrom 001,Office,332343.0,None,0.0,1925
91.0,K-12 School,134918.0,47.57298,-122.39028,SOUTHWEST,1.0,3,K-12 School,134918,0,134918,Madison Middle,None,0.0,None,0.0,2005
1.0,Distribution Center,101101.0,47.56874,-122.33303,GREATER DUWAMISH,1.0,1,Distribution Center,101101,0,101101,South Seattle Distribution Center- 3844,None,0.0,None,0.0,1949
86.0,K-12 School,93218.0,47.63683,-122.35896,MAGNOLIA / QUEEN ANNE,1.0,2,K-12 School,93218,0,93218,McClure Middle,None,0.0,None,0.0,1964
41.0,Office,8061.0,47.6223,-122.35653,MAGNOLIA / QUEEN ANNE,1.0,4,Mixed Use Property,17824,7308,25132,Century,Parking,8000.0,Restaurant,2095.0,1964
82.0,Office,54150.0,47.61952,-122.34462,LAKE UNION,1.0,3,Small and Mid-Sized Office,51552,0,51552,Little Wing,Data Center,650.0,None,0.0,2013
67.0,Office,27185.0,47.55196,-122.32518,GREATER DUWAMISH,1.0,2,Small and Mid-Sized Office,28304,0,28304,Building R,None,0.0,None,0.0,1970
37.0,Hotel,38500.0,47.62014,-122.34456,LAKE UNION,1.0,4,Hotel,38520,0,38520,Travelodge - WA - Seattle - 07033,None,0.0,None,0.0,1959
76.0,Hotel,141591.0,47.62782,-122.34045,MAGNOLIA / QUEEN ANNE,1.0,7,Hotel,153315,54341,207656,311jk-Seattle Downtown/Lake Union CY,None,0.0,None,0.0,1998
67.0,Non-Refrigerated Warehouse,52325.0,47.59294,-122.32555,GREATER DUWAMISH,1.0,1,Warehouse,52325,0,52325,1024-1048 6th Ave S,None,0.0,None,0.0,1937
52.0,K-12 School,48783.0,47.61339,-122.32594,EAST,1.0,3,K-12 School,60000,0,60000,Northwest School,None,0.0,None,0.0,1904
67.0,Office,12000.0,47.6139,-122.32034,EAST,1.0,3,Mixed Use Property,24000,0,24000,905 E Pike St,Other,6000.0,Retail Store,6000.0,1912
15.0,Other - Recreation,8680.0,47.67295,-122.39228,BALLARD,1.0,1,Other,16795,0,16795,Ballard Community Center,Fitness Center/Health Club/Gym,7014.0,Pre-school/Daycare,535.0,1911
100.0,Self-Storage Facility,30989.0,47.64455,-122.37581,MAGNOLIA / QUEEN ANNE,1.0,3,Self-Storage Facility,30989,0,30989,Mahoney Warehouse,None,0.0,None,0.0,1980
93.0,Office,91281.0,47.69917,-122.3268,NORTH,1.0,5,Large Office,122250,0,122250,Northgate Plaza,Adult Education,30177.0,Bank Branch,5931.0,1983
38.0,Non-Refrigerated Warehouse,41275.0,47.64748,-122.33435,LAKE UNION,1.0,2,Warehouse,78716,0,78716,Mariner Square LLC,Office,29399.0,Retail Store,6278.0,1979
100.0,Supermarket/Grocery Store,25762.0,47.56197,-122.38109,SOUTHWEST,1.0,2,Supermarket and Grocery Store,25762,0,25762,Trader Joe's,None,0.0,None,0.0,1946
97.0,Office,1314475.0,47.61043,-122.33206,DOWNTOWN,1.0,56,Large Office,1215718,389860,1605578,Two Union Square,Parking,389860.0,Other,30744.0,1989
89.0,Office,1191115.0,47.60501,-122.32988,DOWNTOWN,1.0,63,Large Office,1195387,159600,1354987,Seattle Municipal Tower (2030),Parking,159599.0,Other,18656.0,1990
84.0,K-12 School,45174.0,47.71487,-122.32959,NORTHWEST,1.0,1,K-12 School,45174,0,45174,Northgate Elementary,None,0.0,None,0.0,1956
79.0,K-12 School,41526.0,47.53961,-122.35866,DELRIDGE,1.0,1,K-12 School,41526,0,41526,Sanislo Elementary,None,0.0,None,0.0,1970
39.0,Other,155795.0,47.61974,-122.3511,MAGNOLIA / QUEEN ANNE,1.0,1,Other,155795,0,155795,Pacific Science Center,None,0.0,None,0.0,1962
100.0,K-12 School,194104.0,47.62644,-122.30429,EAST,1.0,6,K-12 School,194104,0,194104,Holy Names Academy,None,0.0,None,0.0,1908
32.0,Supermarket/Grocery Store,54434.0,47.52095,-122.26825,SOUTHEAST,1.0,1,Supermarket and Grocery Store,61053,0,61053,Safeway 1965 - Rainier Ave,Parking,0.0,None,0.0,2002
69.0,Worship Facility,44816.0,47.51042,-122.26277,SOUTHEAST,1.0,2,Worship Facility,27876,0,27876,St. Paul Church & School,None,0.0,None,0.0,1954
1.0,Medical Office,146741.0,47.61972,-122.36033,MAGNOLIA / QUEEN ANNE,1.0,5,Medical Office,151000,39000,190000,BMR-201 Elliott Avenue LLC,Office,9805.0,None,0.0,1927
86.0,Office,53620.0,47.5563,-122.33186,GREATER DUWAMISH,1.0,1,Small and Mid-Sized Office,53620,0,53620,McKinstry SEA - 220 S Dawson Office,None,0.0,None,0.0,1948
80.0,K-12 School,242795.0,47.67661,-122.37489,BALLARD,1.0,2,K-12 School,242795,0,242795,Ballard High,None,0.0,None,0.0,1999
84.0,Office,49825.0,47.60592,-122.31367,CENTRAL,1.0,5,Small and Mid-Sized Office,49825,22788,72613,Jefferson Building,Parking,22788.0,None,0.0,1984
59.0,Parking,18000.0,47.61324,-122.31724,EAST,1.0,1,Mixed Use Property,36000,0,36000,"Automobili Italiane, Inc.",Retail Store,18000.0,None,0.0,1913
62.0,Office,47079.0,47.71895,-122.29475,NORTH,1.0,5,Small and Mid-Sized Office,50759,0,50759,Lake City Center,Restaurant,3680.0,None,0.0,1972
43.0,Social/Meeting Hall,39320.0,47.60781,-122.33186,DOWNTOWN,1.0,3,Other,32360,6960,39320,Womens University Club,None,0.0,None,0.0,1922
